Time,NodeID,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,MigrationFromCountLocal,MigrationFromCountRegional,SillySkeeter_AvailableHabitat,SillySkeeter_EggCrowdingCorrection,NumInfectousBitesGiven,NumInfectousBitesReceived,InfectiousBitesGivenMinusReceived,NumVectorsNone,NumVectorsOnlyOocysts,NumVectorsOnlySporozoites,NumVectorsBothOocystsSporozoites,NumBitesAdults,NumBitesInfected,NumBitesInfectious,NumParasiteCohortsOocysts,NumParasiteCohortsSporozoites,NumOocysts,NumSporozoites,NumInfectiousToAdult,NumInfectiousToInfected,*AAAAAAAAAAAAAAAAAAAAAAT,OtherBarcodes
602,340461476,1000,7643,253,1985,5405,10359,10061,248813,339320,169660,2546,77,0,0,942,0,740,249,0,0,0,26555.8,0.0801942,77,77,0,5405,1985,121,132,1963,506,77,3488,842,8393,9023996,0,0,143,257
603,340461476,1000,7623,256,1962,5405,10364,10153,248523,354280,177140,2603,76,0,0,936,0,700,256,0,0,0,26845.8,0.0782617,76,76,0,5405,1962,120,136,2021,506,76,3471,825,8306,8895369,0,0,144,246
604,340461476,1000,7571,247,1928,5396,10295,10178,249029,337760,168880,2527,68,0,0,949,0,756,245,0,0,0,26339.8,0.0757755,68,68,0,5396,1928,114,133,1963,496,68,3371,776,8127,8348858,0,0,137,239
605,340461476,1000,7534,258,1921,5355,10266,10221,248805,340800,170400,2547,75,0,0,959,0,731,265,0,0,0,26563.8,0.0779836,75,75,0,5355,1921,111,147,1998,474,75,3343,757,8156,8484859,0,0,137,252
606,340461476,1000,7506,246,1898,5362,10256,10279,249117,341400,170700,2537,75,0,0,985,0,753,260,0,0,0,26251.8,0.0779453,75,75,0,5362,1898,105,141,1965,497,75,3305,775,8062,7903765,0,0,142,246
607,340461476,1000,7586,251,1875,5460,10276,10237,248873,332800,166400,2518,74,0,0,1039,0,712,247,0,0,0,26495.8,0.0768944,74,74,0,5460,1875,106,145,1959,485,74,3214,784,7858,8723911,0,0,147,246
608,340461476,1000,7620,244,1865,5511,10298,10230,248632,338840,169420,2619,71,0,0,984,0,667,283,0,0,0,26736.8,0.0796146,71,71,0,5511,1865,100,144,2071,477,71,3183,727,7793,8102875,0,0,132,237
609,340461476,1000,7631,245,1859,5527,10283,10243,248344,338480,169240,2547,79,0,0,990,0,733,246,0,0,0,27024.8,0.0789067,79,79,0,5527,1859,107,138,1993,475,79,3143,726,7824,7986485,0,0,140,231
610,340461476,1000,7629,251,1846,5532,10350,10228,248686,339680,169840,2557,68,0,0,970,0,722,250,0,0,0,26682.8,0.0798415,68,68,0,5532,1846,117,134,2015,474,68,3140,769,7611,8309260,0,0,152,235
611,340461476,1000,7634,254,1845,5535,10362,10254,248831,347200,173600,2584,65,0,0,967,0,685,277,0,0,0,26537.8,0.0785526,65,65,0,5535,1845,118,136,2069,450,65,3127,793,7613,8406411,0,0,164,228
612,340461476,1000,7647,252,1823,5572,10370,10279,248462,343480,171740,2543,79,0,0,980,0,715,252,0,0,0,26906.8,0.0764336,79,79,0,5572,1823,116,136,1973,491,79,3141,739,7633,8024052,0,0,158,224
613,340461476,1000,7630,255,1790,5585,10377,10308,248927,342320,171160,2532,80,0,0,986,0,772,231,0,0,0,26441.8,0.0783357,80,80,0,5585,1790,126,129,1987,465,80,3044,733,7436,8059068,0,0,159,219
614,340461476,1000,7591,254,1760,5577,10326,10274,249112,336480,168240,2516,67,0,0,960,0,754,245,0,0,0,26256.8,0.0772428,67,67,0,5577,1760,130,124,2008,441,67,3006,743,7316,8273351,0,0,165,216
615,340461476,1000,7539,249,1724,5566,10344,10334,248710,345160,172580,2549,87,0,0,984,0,776,260,0,0,0,26658.8,0.0780336,87,87,0,5566,1724,124,125,1996,466,87,2948,727,7111,7942409,0,0,161,214
616,340461476,1000,7594,250,1711,5633,10353,10258,248596,344600,172300,2551,83,0,0,1028,0,714,259,0,0,0,26772.8,0.0772359,83,83,0,5633,1711,130,120,2017,451,83,2913,782,7038,8231821,0,0,173,215
617,340461476,1000,7613,253,1680,5680,10416,10248,248206,333880,166940,2569,60,0,0,1003,0,709,275,0,0,0,27162.8,0.0776923,60,60,0,5680,1680,128,125,2084,425,60,2905,773,6910,8121026,0,0,177,209
618,340461476,1000,7542,254,1672,5616,10400,10283,248765,336120,168060,2548,82,0,0,954,0,745,280,0,0,0,26603.8,0.0813548,82,82,0,5616,1672,130,124,2026,440,82,2882,754,6872,7943325,0,0,169,215
619,340461476,1000,7605,264,1656,5685,10392,10342,248154,350720,175360,2575,82,0,0,1007,0,654,290,0,0,0,27214.8,0.0791496,82,82,0,5685,1656,133,131,2057,436,82,2851,802,6762,8244957,0,0,181,214
620,340461476,1000,7646,272,1658,5716,10351,10400,248450,344800,172400,2598,72,0,0,994,0,680,273,0,0,0,26918.8,0.0775968,72,72,0,5716,1658,135,137,2128,398,72,2856,840,6687,8582313,0,0,185,228
621,340461476,1000,7617,256,1649,5712,10380,10379,249054,343320,171660,2570,87,0,0,977,0,749,257,0,0,0,26314.8,0.0780706,87,87,0,5712,1649,122,134,2056,427,87,2859,791,6620,8063887,0,0,172,213
622,340461476,1000,7538,249,1627,5662,10389,10253,248520,339280,169640,2530,86,0,0,978,0,775,282,0,0,0,26848.8,0.0766479,86,86,0,5662,1627,125,124,2035,409,86,2819,793,6423,7804953,0,0,161,217
623,340461476,1000,7576,240,1612,5724,10372,10179,248818,336200,168100,2519,60,0,0,1010,0,711,261,0,0,0,26550.8,0.0791345,60,60,0,5724,1612,123,117,2039,420,60,2777,777,6320,8055868,0,0,152,216
624,340461476,1000,7552,222,1605,5725,10337,10200,248747,350640,175320,2602,72,0,0,963,0,718,269,0,0,0,26621.8,0.0789731,72,72,0,5725,1605,115,107,2106,424,72,2755,744,6329,7399737,0,0,151,201
625,340461476,1000,7580,217,1604,5759,10410,10243,248673,332240,166120,2466,77,0,0,1000,0,724,248,0,0,0,26695.8,0.0759233,77,77,0,5759,1604,110,107,1989,400,77,2774,750,6314,7321718,0,0,151,204
626,340461476,1000,7552,213,1605,5734,10455,10329,248700,332600,166300,2514,47,0,0,957,0,735,250,0,0,0,26668.8,0.0803508,47,47,0,5734,1605,111,102,2064,403,47,2755,793,6306,7085129,0,0,156,204
627,340461476,1000,7578,208,1621,5749,10426,10334,248134,354160,177080,2594,68,0,0,1003,0,707,270,0,0,0,27234.8,0.0801826,68,68,0,5749,1621,111,97,2117,409,68,2776,781,6334,6905537,0,0,148,187
628,340461476,1000,7595,203,1646,5746,10421,10283,248727,339400,169700,2567,68,0,0,988,0,722,249,0,0,0,26641.8,0.0768996,68,68,0,5746,1646,108,95,2080,419,68,2829,750,6479,6815707,0,0,144,182
629,340461476,1000,7629,208,1657,5764,10423,10232,248643,338080,169040,2518,60,0,0,1032,0,753,245,0,0,0,26725.8,0.0784966,60,60,0,5764,1657,113,95,2065,393,60,2857,743,6496,7086425,0,0,150,181
630,340461476,1000,7700,202,1676,5822,10426,10211,248511,343000,171500,2627,54,0,0,1002,0,667,264,0,0,0,26857.8,0.0790516,54,54,0,5822,1676,118,84,2127,446,54,2902,631,6506,6441187,0,0,134,171
631,340461476,1000,7713,196,1674,5843,10411,10074,248664,342720,171360,2609,61,0,0,1001,0,721,267,0,0,0,26704.8,0.0783025,61,61,0,5843,1674,114,82,2119,429,61,2919,593,6455,6134392,0,0,125,165
632,340461476,1000,7665,196,1639,5830,10369,10119,249093,338080,169040,2548,64,0,0,984,0,778,254,0,0,0,26275.8,0.07792,64,64,0,5830,1639,111,85,2081,403,64,2884,602,6424,5965942,0,0,131,166
633,340461476,1000,7637,205,1605,5827,10422,10160,248328,346920,173460,2574,58,0,0,980,0,727,281,0,0,0,27040.8,0.0777205,58,58,0,5827,1605,112,93,2092,424,58,2811,656,6315,6315054,0,0,134,178
634,340461476,1000,7628,209,1589,5830,10437,10163,248754,349840,174920,2595,61,0,0,982,0,726,265,0,0,0,26614.8,0.0779452,61,61,0,5830,1589,113,96,2108,426,61,2764,653,6210,6460215,0,0,134,175
635,340461476,1000,7585,210,1559,5816,10477,10217,248633,343200,171600,2569,71,0,0,950,0,744,249,0,0,0,26735.8,0.0760769,71,71,0,5816,1559,109,101,2103,395,71,2682,714,6167,6689794,0,0,133,183
636,340461476,1000,7572,212,1546,5814,10487,10233,248889,339440,169720,2507,60,0,0,983,0,726,270,0,0,0,26479.8,0.0779014,60,60,0,5814,1546,111,101,2054,393,60,2615,724,6094,6870656,0,0,135,188
637,340461476,1000,7598,217,1543,5838,10465,10146,248728,347280,173640,2585,61,0,0,993,0,716,251,0,0,0,26640.8,0.0780101,61,61,0,5838,1543,119,98,2099,425,61,2615,761,6082,7118829,0,0,130,201
638,340461476,1000,7606,208,1573,5825,10399,10151,249012,345440,172720,2548,71,0,0,971,0,712,251,0,0,0,26356.8,0.0767126,71,71,0,5825,1573,114,94,2116,361,71,2650,727,6152,7094292,0,0,130,191
639,340461476,1000,7598,197,1598,5803,10441,10229,248847,338400,169200,2509,57,0,0,966,0,726,248,0,0,0,26521.8,0.0762991,57,57,0,5803,1598,102,95,2071,381,57,2666,692,6240,6727602,0,0,125,187
640,340461476,1000,7574,202,1626,5746,10438,10252,248570,344320,172160,2519,59,0,0,954,0,741,237,0,0,0,26798.8,0.078374,59,59,0,5746,1626,104,98,2040,420,59,2702,711,6409,6698569,0,0,136,186
641,340461476,1000,7625,196,1653,5776,10491,10278,248881,348440,174220,2548,59,0,0,974,0,685,238,0,0,0,26487.8,0.0778309,59,59,0,5776,1653,104,92,2083,406,59,2755,667,6461,6477434,0,0,131,177
642,340461476,1000,7637,196,1662,5779,10473,10412,248639,343760,171880,2544,64,0,0,1002,0,735,255,0,0,0,26729.8,0.0760181,64,64,0,5779,1662,109,87,2082,398,64,2764,686,6503,6729194,0,0,127,184
643,340461476,1000,7663,195,1701,5767,10445,10333,249305,345280,172640,2604,57,0,0,999,0,723,250,0,0,0,26063.8,0.077757,57,57,0,5767,1701,107,88,2108,439,57,2822,656,6781,6654116,0,0,129,179
644,340461476,1000,7576,205,1676,5695,10523,10187,248846,342760,171380,2574,60,0,0,957,0,753,291,0,0,0,26522.8,0.0754858,60,60,0,5695,1676,119,86,2101,413,60,2784,714,6664,7089138,0,0,135,195
645,340461476,1000,7555,219,1696,5640,10531,10227,248985,339560,169780,2519,59,0,0,950,0,704,267,0,0,0,26383.8,0.0773799,59,59,0,5640,1696,121,98,2052,408,59,2835,709,6836,7249933,0,0,135,195
646,340461476,1000,7650,207,1718,5725,10525,10097,248702,346480,173240,2569,58,0,0,1040,0,674,271,0,0,0,26666.8,0.0776998,58,58,0,5725,1718,114,93,2055,456,58,2879,667,6955,6704142,0,0,131,177
647,340461476,1000,7659,215,1762,5682,10514,10059,249034,347560,173780,2637,70,0,0,942,0,701,232,0,0,0,26334.8,0.0769648,70,70,0,5682,1762,108,107,2135,432,70,2959,678,7231,6467947,0,0,128,186
648,340461476,1000,7656,208,1755,5693,10435,10074,248645,341640,170820,2533,51,0,0,953,0,710,246,0,0,0,26723.8,0.0757704,51,51,0,5693,1755,108,100,2044,438,51,2925,625,7177,6213635,0,0,124,170
649,340461476,1000,7635,208,1743,5684,10394,10107,248572,337280,168640,2499,58,0,0,977,0,752,246,0,0,0,26796.8,0.078222,58,58,0,5684,1743,112,96,1999,442,58,2901,629,7054,6337451,0,0,120,174
650,340461476,1000,7647,206,1750,5691,10314,10176,248480,359440,179720,2633,64,0,0,1015,0,737,266,0,0,0,26888.8,0.0794496,64,64,0,5691,1750,112,94,2087,482,64,2917,630,7021,6334882,0,0,124,173
651,340461476,1000,7620,204,1707,5709,10328,10193,248923,335880,167940,2552,56,0,0,963,0,733,257,0,0,0,26445.8,0.0748073,56,56,0,5709,1707,99,105,2099,397,56,2870,633,6900,6214579,0,0,128,166
652,340461476,1000,7623,197,1700,5726,10323,10274,248483,334520,167260,2505,65,0,0,972,0,719,250,0,0,0,26885.8,0.0787357,65,65,0,5726,1700,99,98,2011,429,65,2842,610,6768,6216099,0,0,125,166
653,340461476,1000,7596,192,1704,5700,10341,10297,248940,352120,176060,2617,64,0,0,950,0,717,260,0,0,0,26428.8,0.0803711,64,64,0,5700,1704,92,100,2070,483,64,2916,562,6920,5727807,0,0,115,156
654,340461476,1000,7606,202,1674,5730,10365,10297,248804,345280,172640,2519,63,0,0,1009,0,736,263,0,0,0,26564.8,0.0750561,63,63,0,5730,1674,100,102,2060,396,63,2861,569,6810,5908710,0,0,117,169
655,340461476,1000,7643,217,1675,5751,10331,10243,248575,337280,168640,2560,52,0,0,1003,0,713,253,0,0,0,26793.8,0.0769368,52,52,0,5751,1675,106,111,2089,419,52,2910,580,6900,6275573,0,0,120,187
656,340461476,1000,7648,225,1659,5764,10369,10318,248792,351200,175600,2618,72,0,0,978,0,715,258,0,0,0,26576.8,0.0794407,72,72,0,5764,1659,112,113,2088,458,72,2898,589,6826,6553137,0,0,124,199
657,340461476,1000,7653,218,1637,5798,10421,10307,248875,334520,167260,2510,61,0,0,988,0,736,247,0,0,0,26493.8,0.0756741,61,61,0,5798,1637,115,103,2061,388,61,2868,605,6694,6260455,0,0,125,195
658,340461476,1000,7708,216,1625,5867,10436,10254,249269,347840,173920,2597,67,0,0,1043,0,738,250,0,0,0,26099.8,0.0791993,67,67,0,5867,1625,112,104,2102,428,67,2824,611,6498,6388360,0,0,128,193
659,340461476,1000,7650,216,1618,5816,10444,10191,249006,355000,177500,2676,68,0,0,971,0,775,254,0,0,0,26362.8,0.0750338,68,68,0,5816,1618,114,102,2159,449,68,2833,612,6472,6673463,0,0,131,188
660,340461476,1000,7660,227,1620,5813,10457,10158,248594,331880,165940,2465,66,0,0,1017,0,751,256,0,0,0,26774.8,0.0742613,66,66,0,5813,1620,120,107,2039,360,66,2835,589,6444,6766469,0,0,139,183
661,340461476,1000,7648,224,1635,5789,10479,10083,248818,343600,171800,2594,63,0,0,970,0,730,252,0,0,0,26550.8,0.080676,63,63,0,5789,1635,113,111,2107,424,63,2845,580,6446,6881765,0,0,144,178
662,340461476,1000,7598,208,1620,5770,10454,10201,248931,361440,180720,2650,72,0,0,950,0,704,296,0,0,0,26437.8,0.0772723,72,72,0,5770,1620,105,103,2163,415,72,2779,566,6305,6615012,0,0,143,168
663,340461476,1000,7653,205,1642,5806,10359,10215,248477,330520,165260,2475,61,0,0,1008,0,681,272,0,0,0,26891.8,0.0731456,61,61,0,5806,1642,107,98,2011,403,61,2816,578,6378,6503418,0,0,142,162
664,340461476,1000,7616,199,1630,5787,10345,10185,248904,351000,175500,2602,58,0,0,991,0,744,284,0,0,0,26464.8,0.0813619,58,58,0,5787,1630,108,91,2125,419,58,2753,575,6326,6391198,0,0,137,157
665,340461476,1000,7614,199,1632,5783,10322,10322,248146,354720,177360,2634,66,0,0,988,0,731,259,0,0,0,27222.8,0.0753981,66,66,0,5783,1632,109,90,2144,424,66,2752,596,6352,6577108,0,0,133,159
666,340461476,1000,7632,209,1612,5811,10335,10259,248887,331040,165520,2500,51,0,0,996,0,731,247,0,0,0,26481.8,0.0767443,51,51,0,5811,1612,121,88,2037,412,51,2692,612,6311,6716132,0,0,136,163
667,340461476,1000,7577,199,1634,5744,10359,10251,248509,341080,170540,2573,66,0,0,967,0,756,266,0,0,0,26859.8,0.0799956,66,66,0,5744,1634,115,84,2086,421,66,2707,575,6304,6559382,0,0,133,157
668,340461476,1000,7528,193,1607,5728,10405,10217,248875,347480,173740,2560,64,0,0,973,0,751,271,0,0,0,26493.8,0.0787491,64,64,0,5728,1607,111,82,2093,403,64,2689,561,6262,6261214,0,0,124,161
669,340461476,1000,7532,195,1623,5714,10440,10123,248718,329800,164900,2497,47,0,0,987,0,735,248,0,0,0,26650.8,0.0762454,47,47,0,5714,1623,106,89,2052,398,47,2689,573,6394,6286095,0,0,129,159
670,340461476,1000,7502,197,1638,5667,10393,10099,248668,343640,171820,2540,59,0,0,967,0,733,264,0,0,0,26700.8,0.0808088,59,59,0,5667,1638,100,97,2053,428,59,2712,544,6492,6185002,0,0,127,151
671,340461476,1000,7583,194,1652,5737,10387,10119,248279,341840,170920,2523,64,0,0,1029,0,702,246,0,0,0,27089.8,0.0776998,64,64,0,5737,1652,92,102,2074,385,64,2757,499,6607,5660976,0,0,121,144
672,340461476,1000,7614,186,1665,5763,10313,10109,249013,334160,167080,2561,57,0,0,1031,0,723,277,0,0,0,26355.8,0.0792469,57,57,0,5763,1665,85,101,2098,406,57,2762,514,6644,5684948,0,0,116,144
673,340461476,1000,7635,177,1727,5731,10363,10138,248621,341480,170740,2607,42,0,0,980,0,676,283,0,0,0,26747.8,0.0788716,42,42,0,5731,1727,76,101,2114,451,42,2867,505,6861,5375883,0,0,121,134
674,340461476,1000,7594,168,1742,5684,10313,10289,248729,343080,171540,2577,65,0,0,965,0,764,242,0,0,0,26639.8,0.0783289,65,65,0,5684,1742,71,97,2092,420,65,2939,497,6946,4989203,0,0,114,128
675,340461476,1000,7588,169,1725,5694,10293,10314,248127,341120,170560,2545,57,0,0,983,0,741,248,0,0,0,27241.8,0.0776488,57,57,0,5694,1725,75,94,2074,414,57,2895,470,6845,5069232,0,0,111,130
676,340461476,1000,7602,159,1751,5692,10263,10314,248849,334520,167260,2529,42,0,0,961,0,679,268,0,0,0,26519.8,0.0798597,42,42,0,5692,1751,65,94,2021,466,42,2957,444,6987,4731293,0,0,114,122
677,340461476,1000,7645,152,1758,5735,10225,10237,248540,345840,172920,2553,53,0,0,1051,0,745,263,0,0,0,26828.8,0.079277,53,53,0,5735,1758,65,87,2047,453,53,2972,475,7068,4614026,0,0,115,118
678,340461476,1000,7668,156,1733,5779,10262,10143,248597,343480,171740,2620,40,0,0,1026,0,746,257,0,0,0,26771.8,0.0775756,40,40,0,5779,1733,74,82,2147,433,40,2921,465,6932,4562974,0,0,120,113
679,340461476,1000,7639,164,1734,5741,10298,10043,248754,335760,167880,2569,38,0,0,964,0,732,261,0,0,0,26614.8,0.0779427,38,38,0,5741,1734,77,87,2078,453,38,2975,469,6993,4965839,0,0,125,111
680,340461476,1000,7620,160,1739,5721,10342,10053,248754,339480,169740,2506,56,0,0,929,0,709,239,0,0,0,26614.8,0.0792672,56,56,0,5721,1739,73,87,2020,430,56,2995,452,7050,4722346,0,0,120,111
681,340461476,1000,7588,158,1738,5692,10339,10133,248546,350680,175340,2558,45,0,0,925,0,736,221,0,0,0,26822.8,0.0783986,45,45,0,5692,1738,77,81,2093,420,45,3028,459,7020,4798190,0,0,121,114
682,340461476,1000,7511,171,1700,5640,10343,10050,248978,344920,172460,2515,47,0,0,938,0,748,267,0,0,0,26390.8,0.0764878,47,47,0,5640,1700,89,82,2015,453,47,2993,518,6825,5375141,0,0,133,122
683,340461476,1000,7501,168,1662,5671,10318,10218,248899,334920,167460,2486,53,0,0,980,0,725,265,0,0,0,26469.8,0.0765127,53,53,0,5671,1662,89,79,1978,455,53,2964,536,6742,5450542,0,0,135,120
684,340461476,1000,7475,176,1629,5670,10364,10212,248772,343640,171820,2575,47,0,0,990,0,753,263,0,0,0,26596.8,0.0790331,47,47,0,5670,1629,86,90,2098,430,47,2879,592,6474,5686936,0,0,142,125
685,340461476,1000,7506,195,1624,5687,10322,10091,248708,331160,165580,2495,57,0,0,996,0,735,230,0,0,0,26660.8,0.0773971,57,57,0,5687,1624,103,92,2042,396,57,2893,615,6458,6391836,0,0,158,130
686,340461476,1000,7459,182,1658,5619,10290,10253,248774,330960,165480,2521,55,0,0,923,0,716,254,0,0,0,26594.8,0.0805072,55,55,0,5619,1658,97,85,2059,407,55,2924,605,6480,6072019,0,0,147,124
687,340461476,1000,7491,194,1602,5695,10324,10026,248960,341600,170800,2483,58,0,0,1015,0,712,271,0,0,0,26408.8,0.0803564,58,58,0,5695,1602,103,91,2016,409,58,2805,620,6229,6359531,0,0,154,125
688,340461476,1000,7425,213,1601,5611,10416,10114,248600,336200,168100,2553,47,0,0,943,0,740,269,0,0,0,26768.8,0.077309,47,47,0,5611,1601,111,102,2087,419,47,2863,684,6377,6850014,0,0,169,140
689,340461476,1000,7460,215,1577,5668,10394,10176,248313,331120,165560,2445,69,0,0,982,0,703,244,0,0,0,27055.8,0.0796215,69,69,0,5668,1577,115,100,1984,392,69,2886,688,6342,6828925,0,0,160,152
690,340461476,1000,7538,229,1631,5678,10418,10248,248871,337520,168760,2545,73,0,0,985,0,662,245,0,0,0,26497.8,0.0817098,73,73,0,5678,1631,121,108,2063,409,73,3019,725,6560,7317122,0,0,171,160
691,340461476,1000,7518,232,1654,5632,10360,10277,248802,344520,172260,2594,58,0,0,920,0,684,256,0,0,0,26566.8,0.0785072,58,58,0,5632,1654,126,106,2090,446,58,3067,724,6662,7500013,0,0,177,165
692,340461476,1000,7566,231,1687,5648,10355,10255,248473,331440,165720,2436,63,0,0,1015,0,729,238,0,0,0,26895.8,0.0771124,63,63,0,5648,1687,133,98,2007,366,63,3076,756,6630,7881806,0,0,181,164
693,340461476,1000,7555,224,1666,5665,10372,10210,248911,341160,170580,2591,79,0,0,957,0,712,256,0,0,0,26457.8,0.0811482,79,79,0,5665,1666,117,107,2066,446,79,3058,766,6601,7508692,0,0,174,168
694,340461476,1000,7623,217,1645,5761,10403,10295,248621,342320,171160,2531,61,0,0,1040,0,729,243,0,0,0,26747.8,0.0775523,61,61,0,5761,1645,113,104,2030,440,61,3074,719,6631,7468824,0,0,173,160
695,340461476,1000,7600,222,1650,5728,10431,10165,248606,329240,164620,2552,57,0,0,987,0,740,270,0,0,0,26762.8,0.0781367,57,57,0,5728,1650,115,107,2086,409,57,2992,686,6551,7568159,0,0,164,167
696,340461476,1000,7594,216,1663,5715,10447,10103,248809,348320,174160,2587,80,0,0,997,0,712,291,0,0,0,26559.8,0.0812864,80,80,0,5715,1663,115,101,2096,411,80,3028,667,6576,7471052,0,0,153,171
697,340461476,1000,7566,209,1706,5651,10438,10131,248985,337360,168680,2563,65,0,0,960,0,761,227,0,0,0,26383.8,0.076251,65,65,0,5651,1706,116,93,2085,413,65,3069,688,6757,7161029,0,0,145,176
698,340461476,1000,7577,214,1753,5610,10438,10110,248772,337400,168700,2511,51,0,0,981,0,713,257,0,0,0,26596.8,0.0782065,51,51,0,5610,1753,119,95,2026,434,51,3129,708,6922,7330153,0,0,149,186
699,340461476,1000,7606,221,1750,5635,10496,10155,248571,338960,169480,2567,72,0,0,976,0,694,253,0,0,0,26797.8,0.0788285,72,72,0,5635,1750,117,104,2054,441,72,3105,766,6918,7445670,0,0,152,196
700,340461476,1000,7620,213,1750,5657,10461,10116,248661,348160,174080,2580,66,0,0,1026,0,747,265,0,0,0,26707.8,0.0790587,66,66,0,5657,1750,106,107,2067,447,66,3127,726,7043,6752573,0,0,142,193
701,340461476,1000,7565,202,1736,5627,10443,10119,249038,333680,166840,2558,60,0,0,977,0,762,270,0,0,0,26330.8,0.0767111,60,60,0,5627,1736,96,106,2062,436,60,3070,715,6971,6280621,0,0,131,192
702,340461476,1000,7534,188,1764,5582,10475,10269,248914,333960,166980,2512,70,0,0,924,0,698,257,0,0,0,26454.8,0.0789102,70,70,0,5582,1764,91,97,1992,450,70,3109,662,7122,5847287,0,0,124,184
703,340461476,1000,7578,172,1809,5597,10424,10282,248883,351240,175620,2547,51,0,0,977,0,690,243,0,0,0,26485.8,0.0792153,51,51,0,5597,1809,81,91,2036,460,51,3173,596,7283,5154676,0,0,119,169
704,340461476,1000,7615,179,1820,5616,10388,10347,248601,341840,170920,2555,49,0,0,970,0,706,227,0,0,0,26767.8,0.0754064,49,49,0,5616,1820,86,93,2045,461,49,3170,657,7339,5609656,0,0,126,173
705,340461476,1000,7588,168,1834,5586,10375,10219,249183,335440,167720,2504,62,0,0,979,0,735,271,0,0,0,26185.8,0.0783049,62,62,0,5586,1834,82,86,1998,444,62,3161,623,7358,5153218,0,0,125,158
706,340461476,1000,7634,178,1840,5616,10409,10047,249257,348040,174020,2589,48,0,0,1012,0,700,266,0,0,0,26111.8,0.0780639,48,48,0,5616,1840,92,86,2062,479,48,3216,681,7564,5469166,0,0,137,168
707,340461476,1000,7619,189,1845,5585,10404,10041,248829,345040,172520,2589,45,0,0,955,0,724,246,0,0,0,26539.8,0.0750251,45,45,0,5585,1845,89,100,2058,486,45,3245,702,7689,5776598,0,0,144,171
708,340461476,1000,7623,189,1823,5611,10367,10023,248685,328560,164280,2495,51,0,0,963,0,685,274,0,0,0,26683.8,0.0769179,51,51,0,5611,1823,88,101,1978,466,51,3187,636,7530,5845423,0,0,132,167
709,340461476,1000,7518,175,1827,5516,10324,10083,248420,348840,174420,2580,69,0,0,933,0,759,279,0,0,0,26948.8,0.0812142,69,69,0,5516,1827,84,91,2060,451,69,3134,590,7438,5378245,0,0,130,147
710,340461476,1000,7497,188,1817,5492,10387,10093,248782,351200,175600,2572,48,0,0,949,0,703,267,0,0,0,26586.8,0.0772525,48,48,0,5492,1817,90,98,2041,483,48,3110,642,7391,5887516,0,0,136,159
711,340461476,1000,7581,193,1835,5553,10405,10085,248765,329400,164700,2479,55,0,0,986,0,674,228,0,0,0,26603.8,0.0757026,55,55,0,5553,1835,96,97,1997,427,55,3132,597,7468,5956576,0,0,135,162
712,340461476,1000,7593,192,1829,5572,10336,10234,248970,342040,171020,2587,61,0,0,998,0,726,260,0,0,0,26398.8,0.0807643,61,61,0,5572,1829,88,104,2036,490,61,3131,600,7573,5599982,0,0,130,156
713,340461476,1000,7691,203,1880,5608,10337,10173,248589,344320,172160,2620,66,0,0,980,0,633,249,0,0,0,26779.8,0.0771803,66,66,0,5608,1880,96,107,2080,474,66,3200,635,7820,6345125,0,0,139,162
714,340461476,1000,7657,220,1864,5573,10345,10253,248604,337720,168860,2555,60,0,0,972,0,760,246,0,0,0,26764.8,0.0777758,60,60,0,5573,1864,106,114,2033,462,60,3177,677,7661,7199751,0,0,148,172
715,340461476,1000,7624,221,1844,5559,10360,10367,248661,348560,174280,2574,65,0,0,970,0,718,285,0,0,0,26707.8,0.0792513,65,65,0,5559,1844,98,123,2059,450,65,3148,722,7634,7470151,0,0,147,179
716,340461476,1000,7670,223,1869,5578,10443,10359,248581,349240,174620,2603,75,0,0,1010,0,697,267,0,0,0,26787.8,0.0766231,75,75,0,5578,1869,98,125,2045,483,75,3200,740,7790,7511030,0,0,150,180
717,340461476,1000,7656,223,1884,5549,10444,10364,248831,344480,172240,2591,67,0,0,972,0,729,257,0,0,0,26537.8,0.076703,67,67,0,5549,1884,95,128,2044,480,67,3241,679,7774,7422616,0,0,153,174
718,340461476,1000,7677,228,1883,5566,10519,10359,248507,338480,169240,2548,60,0,0,1024,0,711,292,0,0,0,26861.8,0.0770371,60,60,0,5566,1883,105,123,2039,449,60,3247,734,7673,7628292,0,0,168,173
719,340461476,1000,7661,227,1903,5531,10489,10282,248711,344160,172080,2626,76,0,0,1022,0,750,288,0,0,0,26657.8,0.0793599,76,76,0,5531,1903,103,124,2056,494,76,3303,728,7820,7586558,0,0,175,169
720,340461476,1000,7615,229,1918,5468,10582,10345,249115,347800,173900,2618,79,0,0,960,0,733,273,0,0,0,26253.8,0.0774574,79,79,0,5468,1918,105,124,2057,482,79,3341,766,7884,7500845,0,0,179,176
721,340461476,1000,7656,236,1954,5466,10570,10347,248936,329320,164660,2487,60,0,0,989,0,695,253,0,0,0,26432.8,0.0754852,60,60,0,5466,1954,109,127,1978,449,60,3452,756,8086,7660973,0,0,188,169
